gene_id	T_1_1	T_1_2	T_1_3	T_1_4	T_1_5	T_1_6	T_1_7	T_1_8	T_2_1	T_2_2	T_2_3	T_2_4	T_2_5	T_2_6	T_2_7	T_2_8	T_3_1	T_3_2	T_3_3	T_3_4	T_3_5	T_3_6	T_4_1	T_4_2	T_4_3
ENSG00000198876	14.942369944458006	11.622780605953746	13.543456341261816	10.454948707644293	17.103397010210514	13.513881531486373	13.957414643839499	12.60921424021008	15.981125435623305	17.951664864102597	16.015061687313672	11.942982735247133	15.369466106644532	9.07901271722655	11.102638252654089	11.341716464638958	15.647155678621735	18.050242917197494	22.40237955094181	22.1651935167342	11.508589808469413	19.451946352919123	11.375666122055902	17.51695332405731	17.6927007814088
ENSG00000080007	0	2.9451142159469654	0.10295740695481122	0.04740843023157716	0.16353885005863014	0.14114440337019823	0.04679256632260948	0.7058570601413241	0.6551736581109641	0.01672744102284761	0.07915425739054764	0	0	0.7135141413076086	0.07127590253352674	0.018464588887071757	0.17817521064073552	0.7139898800509022	0.7120559705333519	1.1319775639797163	0.21075588018107305	0.34458548687274676	0.03951715688090207	0.2715404261346457	1.1964975073992445
ENSG00000184735	0	1.861096969520553	0	0	0	0	0	0	0	0	0	0	0.01690080000666946	0	0.02674318987621582	0	0	0	0	0	0	0	0.014827098532173174	0	0.015218094084865026
ENSG00000104901	0.06634134744025033	0	0.05291622198960487	0.03248819218888458	0	0	0	0.11765964090718818	0.8605438160999607	0	0	0	0	0	0.10989937273660011	0	0	0	0	0	0.0433282277443957	0.14914015749614495	0	0.10467114916850587	0
ENSG00000137090	0	0	0	0.026465941992174648	0	0	0	0	0	0.014007239270284933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016981764994792512
ENSG00000179407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04151113648685777	0	0	0	0
ENSG00000198054	0	0	0	0	2.382563591708563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1381706420248479	0	0	0	0
ENSG00000136929	0	0.02140289816301579	0.6877056906609801	0.039276327235649694	0.02258109425992034	0.043850063273314324	0	0.07112181761041256	0	0.02078720316890369	0.14754758015409566	0.09068475617937653	0	0	0	0	0.024602051590904478	0.18570887688134358	0.04115685927119442	0.024679111316115596	0.026190648613742835	0.09015087074926645	0	0.04218043572027685	0.025201497047472644
ENSG00000118402	8.708540384819786	6.352931407739425	26.667984493898278	24.630858751101577	4.961275506989415	32.44386573279847	2.495955555627118	10.348425104681338	4.14631639988711	18.071965306589142	9.8934415046394	4.057428015608826	8.103970063602933	4.676797469858601	20.636680255575815	4.473860190642805	5.6021802815510116	6.034726959686171	6.332774382011252	7.48698546500295	6.973788265730068	4.722194166987132	7.574073645150473	24.85635819119348	4.950300037363496
ENSG00000179083	0.23399011186778623	1.2627266791993748	0.8606124686936993	0.5220115470751715	1.4639975929531321	0.985547789045738	0.2073487810249439	0.36888263638455926	0.3958946416801833	2.061972508126071	0.7971613321940691	1.0141887017611908	0.36290981380780923	0.19760922924191426	0.21534556178053113	0.3570366646202908	0.5104070709235149	1.1103595328234293	1.2274263336388866	1.3760155671172978	0.6961863271855359	0.336072633813592	1.4008779518241345	0.4922423164091226	0.4084714694473532
ENSG00000174016	0	0	0.01094163454060962	0	0.06179495457895804	0	0	0.04865762303433968	0.07736393070702707	0.3982008057723573	0	0.03102075305012381	0.019147910119915776	0	0	0	0	0	0.042235878053585287	0.11818860300701552	0	0	0	0	0
ENSG00000147378	0	0.6564620257462306	0.09810726791449596	0.040155647994656776	0.13851984687801883	0.14943927035930504	0.11890200621528753	0.04847606473943543	0.13873546678282542	0	0	0.04635750595736786	0	0.3966093646937232	0.13583644484701038	0	0.05030568758140169	0	0	0	0.3213240770223375	0	0.20082973011861424	0.043124773833417375	0.1030628386717538
ENSG00000177294	0.0150208963360102	0.3527455095739144	0.17971803008260365	0.10298290586189489	0.0338330544208786	0.06570016315454887	0.06534327614291946	0.12432139091070521	0.033885718931690324	1.323674536715699	0.16580192875825922	0	0.16773726322408788	0.2075799428530765	0.08294410393939117	0.12032904336933843	0.07372207394020863	0	0.07708119918186787	0.05546474231537121	0.0392412178819715	0.21949241395002533	0.03678904147080562	0.12639714982754183	0.018879590406035558
ENSG00000176988	0	0	0	0	0	0	0	0	0	0	0.04732576758820276	0	0.16158886046762988	0	0	0.044159385538528065	0.047346529488378065	0	0	0	0.05040377678781765	0.04337372885917297	0	0	0
ENSG00000132446	0	0	0	0.053209956304415405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205777	0	0.014993657006497478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12358318015225961
ENSG00000236737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000155622	0	0	0	0	0	0.05110012689798246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03816539071993108	0	0	0	0	0	0	0	0
ENSG00000026103	0.2521399364885814	3.7259613980970703	2.671069156319132	1.0032432959009268	1.1003445802438918	2.199934667158194	0.9368915340936388	2.4781367537790415	0.8620932698664585	1.7481225457322864	0.7730950058510283	0.4810941744102027	0.49493468646279243	2.2648765482238287	1.6185431104897272	0.8926956745625606	1.3245060059080276	1.7758092292963472	1.0270178479161156	0.7855549609894149	1.677628896933643	4.578914323628393	3.415761591217851	3.456043187183501	1.9509880353223068
ENSG00000186281	0.11598647786549747	0.9491982000234026	0.40706576468956235	0.477120310163114	0.17416523088580363	0.2987523428829794	0.37001032476002915	0.19199387216998073	0.13954906909799564	0.024049375094776684	0.07586776816743553	0.05245803629799262	0.043173753711618676	0.23508684168434626	0.11955391533332933	0.2831670098712651	0.1518021029901833	0.1591499953569103	0.19046270694396517	0.2284163772199524	0.525213738843924	0.6084073543177095	1.0416010633175137	0.9353311256480813	0.34987694141628456
ENSG00000092978	3.9074310763289626	3.698660952721574	4.056476416771839	3.953630355844466	3.370393698437137	4.319807402049737	4.188212551469289	3.2563457907446933	5.5176574921739565	4.489038963982845	5.158107193008331	3.8222788759962536	2.9422417493796065	3.373182289095781	3.2007886722733168	3.0152354109312562	4.483300232907819	4.10302045036851	4.27048152540988	4.687026896931665	3.6364149967584676	3.8724188756050704	5.332925470024526	4.5492465861326075	4.7300025920983435
ENSG00000134627	0.3029091647519211	0.7926971122216822	0.7014516976723411	0.35409818187195785	1.595636949660534	0.5342337633120554	0.8359619930085044	0.6585330057444336	0.9147863415198364	1.3169233915097367	1.0186403266011228	0.32040065478049173	0.6546899495691612	1.2423045792909153	0.3992749924716037	0.3242838291958916	0.5754845398373957	2.7250880774561113	0.5615925732834213	0.33675080838993127	0.8551497149863779	1.5706053435739251	0.5025654606970035	1.4286207868763574	0.7491646450003696
ENSG00000143452	0	0.15560581351021763	0.05813764024562724	0.0356939093285838	0.020521458796743528	0.07970094419162936	0.07926800414352503	0.19390425895774174	0.14387381740441155	0.11334713767720621	0	0.041206671962104764	0.5087056718425386	0.3777232044702126	0	0.020853043170971586	0.08943233347804747	0.07500900278678924	0.03740291688327453	0	0.07140535044940834	0.2867485407911991	0.06694324337287143	0.076666264592742	0.09161141215267006
ENSG00000176635	0	0	0	0	0	0	0	0	0	0	0.023590393559283565	0	0	0.1063245361554664	0	0	0	0	0.05922264913946926	0	0	0.021620427645775934	0	0	0.024175790603089733
ENSG00000144847	0.035885807453901485	0.16280008106687494	7.163105545046201	7.9433265164004805	12.154685367860319	7.514534950035767	0.23416341211779834	0.3924790022096279	0.22262619912949275	0.33483563512237763	2.0245652312849933	1.7041848117775307	0.25045888558567114	0.17357225513438307	0.06935542506171095	0.2566724848355964	0.1541105856749697	14.772134290405031	8.351271975798078	11.704921152321068	0.1523430746881437	0.22185321448319176	0.06591839273948392	4.454061147852186	0.2931789589160157
ENSG00000123496	7.757674015326321	6.809333366854874	0.30184376319408684	0.3441630445593708	0.09132427789251918	0.059113984437333955	2.9788389453788153	33.33388319858783	45.184418003227115	32.73097271611605	0.3978158618668853	0.03056288215639505	14.262154810056234	27.940924155319813	36.26983449863348	49.67887419814505	39.334716325641736	4.812339582850594	1.1928908141038443	2.628310177361074	23.867831236565333	13.793859431396985	5.594083724804598	0.4833369485487074	18.41389384268668
ENSG00000230589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117139	5.927464441007226	4.635177148575979	4.229536093522315	4.546898579469679	3.961967666378833	4.717371456099374	5.265096781263412	4.207564330445414	10.538553852638827	6.917457589813865	5.269386559891233	5.738135401446152	3.60968751337274	4.868983934796784	3.9456489257267915	4.765327810870179	4.619775006511553	4.092700743685191	3.7663906592873313	3.817331912633194	5.346944141712962	4.063483788320203	5.574837793708296	5.436392228792794	5.00966773325674
ENSG00000007202	30.097392116300533	30.49586566212706	28.5901354988978	31.422525291181053	37.670196279059695	29.24601629057084	29.138925192137627	40.02736716856569	21.54936088351534	39.929082995131765	31.804089736167587	32.432177153103076	50.64423944632859	36.980901958209714	43.31275701185904	29.11504055958419	25.228956208826613	25.319633386100783	28.558901572181977	28.009294343971337	38.735515389004455	34.7509733043613	30.82892983626714	26.950666716962402	36.734042775212366
ENSG00000166796	0.2524718583772093	0.022458187062388994	1.124374726454565	0	0	0.03067475305412638	0.061016252112392644	0	0	0.3708062895576961	0	0	0	0.23260082825776998	0.04647093310228024	0	0.025815077590838974	0.021651713106957352	0	0	0	0	0.07729396984938529	0	0.39666118856912425
ENSG00000186007	0	0.09013477958372837	0	0	0	0	0	0.0499196363118874	0.8095789774736505	7.791227457857989	0.051781027169032615	0	0	0.2917285844323256	0	0.048316561122366444	0.15541123079902774	0	0.21665666551983231	0.10393201153684033	0.055148800923462346	0.04745694252699137	0	0.044408989000406754	0.05306597649189245
ENSG00000188992	0	0	0	0	0	0	0	0	0	0.023744423838580973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258710	0	0.02606759426216453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015347043069331863
ENSG00000102021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09491697857054991
ENSG00000160886	0.08683851356713429	0.023173698579071676	0.05194911889569754	0.010631478056377392	0.024449374471595647	0.01582602102496172	0	0.025668728772869735	0	0.11253531574768309	0.013312928941210903	0	0.0454555969554533	0.36001713773559996	0.15584232282768887	0	0.05327507738924437	0.02234153059048353	0.01114050821467747	0	0.07089392660079562	0.07320722722242234	0	0.09134059283659851	0
ENSG00000143194	0	0.13412845456161862	1.0579462266425528	2.639149602129132	0.28302403275712107	1.5673843878702	0.26318588923383845	0.13206185870565382	1.7795276899835175	0.1592188827219205	0.7363005461141698	0.2683669595194002	0.0779541347194538	0.32800004820196094	0	0.3674852042416835	0.205569366279273	0.0574719551212629	0.6304791554936721	0.48116427450378363	0.32826500371786443	0.17262688973207693	0.13677857095753143	1.380431133940852	0.03509636691744602
ENSG00000198681	0	12.640494113679376	0	0	0	0	0.3352327749751882	0.030371911981691865	0.028974171126278755	0	0	0	0	0.28398780258941053	0.056737451344630874	0	0	0	0	0	0	0.02887356935745062	0.03145667309864911	0.027019145265589378	11.81674777280536
